ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,entrez_id,gene_name
ENSMUSG00000005677,5450.730998824123,0.7672074125045389,0.21213147780263242,3.6166599151227823,2.9842897776333275e-4,0.004124195127838809,Nr1i3,12355,"nuclear receptor subfamily 1, group I, member 3"
ENSMUSG00000107198,112.49800351236361,1.9130302274858044,0.5293798670638975,3.613719271373229,3.018358645120111e-4,0.004167443342554623,Gm19619,100503265,"predicted gene, 19619"
ENSMUSG00000110444,191.45978678862065,-0.6169427052483328,0.1707697852266197,-3.612715823408809,3.0300672149355195e-4,0.004179767649473037,Gm10033,378466,predicted gene 10033
ENSMUSG00000019856,18.340213047974167,-1.8745837151738438,0.5191374241404182,-3.6109585400778186,3.050674315625123e-4,0.0042043329880110634,Fam184a,75906,"family with sequence similarity 184, member A"
ENSMUSG00000041130,1104.6020300616592,-0.3336344605925677,0.09242646317827818,-3.609728741313316,3.0651737512415116e-4,0.004220443638052245,Zfp598,213753,zinc finger protein 598
ENSMUSG00000005220,10.530330913538224,3.5740407681295565,0.9904280730413627,3.6085818500222335,3.078753827820719e-4,0.004235260073399528,Corin,53419,"corin, serine peptidase"
ENSMUSG00000045658,1636.944834664507,0.3735163210559556,0.10353983872912166,3.607464775303926,3.0920349938237283e-4,0.004249638579800553,Pid1,98496,phosphotyrosine interaction domain containing 1
ENSMUSG00000020520,179.5065651105124,0.5427072790865813,0.15047311811942676,3.606672646045974,3.101485292014508e-4,0.004255045562542556,Galnt10,171212,polypeptide N-acetylgalactosaminyltransferase 10
ENSMUSG00000044071,9.471924000931606,2.235028578847864,0.6196948050415074,3.606660182826869,3.101634197166887e-4,0.004255045562542556,Tafa2,268354,TAFA chemokine like family member 2
ENSMUSG00000042349,485.67279822491275,-0.6216332163030606,0.17238458347685257,-3.6060835822162263,3.108530494666931e-4,0.004260615428000605,Ikbke,56489,inhibitor of kappaB kinase epsilon
ENSMUSG00000024955,777.0919690524462,-0.5638073949719842,0.15639591162151048,-3.605000854091629,3.1215190181606756e-4,0.0042745176564092675,Esrra,26379,"estrogen related receptor, alpha"
ENSMUSG00000060923,31.3179170476548,1.029891147264595,0.28572687414558356,3.604460204677299,3.1280237105845256e-4,0.004279523877996425,Acyp2,75572,"acylphosphatase 2, muscle type"
ENSMUSG00000038007,318.1072842273097,0.6635181597798839,0.18409704352589165,3.604176075139229,3.131447231085891e-4,0.0042803093999428795,Acer2,230379,alkaline ceramidase 2
ENSMUSG00000021326,448.3300685129869,-0.5107681650545529,0.14197495887219336,-3.597593329921999,3.211752655367282e-4,0.00438608621717521,Trim27,19720,tripartite motif-containing 27
ENSMUSG00000039157,1216.0573608983443,0.801736379562622,0.22292514463476126,3.596437633252096,3.226048842045985e-4,0.004401608147612606,Eeig1,98952,estrogen-induced osteoclastogenesis regulator 1
ENSMUSG00000022472,755.0085833659526,-0.5113889449805953,0.14221844456848756,-3.5957990296703586,3.233974016282211e-4,0.0044084172116689085,Desi1,28075,desumoylating isopeptidase 1
ENSMUSG00000024672,60.803687021945166,2.11361995247577,0.5879392067709166,3.5949634386252396,3.244371359262183e-4,0.004417367215012006,Ms4a7,109225,"membrane-spanning 4-domains, subfamily A, member 7"
ENSMUSG00000026594,414.92434747984896,0.7259115038295256,0.20193382126665932,3.5947990251268456,3.246420852997773e-4,0.004417367215012006,Ralgps2,78255,Ral GEF with PH domain and SH3 binding motif 2
ENSMUSG00000120878,9.553614563820807,2.765146265004427,0.7695571054824148,3.5931657901735967,3.2668458246424973e-4,0.004441136468577338,NA,NA,NA
ENSMUSG00000031217,365.0406959477159,0.5413274741901146,0.15069671593104922,3.5921650372115423,3.2794204359750897e-4,0.004454200161773761,Efnb1,13641,ephrin B1
ENSMUSG00000047822,1641.8056788265706,-1.8784846156101818,0.5233613480755065,-3.5892689105103126,3.3160663965711343e-4,0.004499905095690296,Angptl8,624219,angiopoietin-like 8
ENSMUSG00000022875,38249.35498519482,-0.5414854676967229,0.15088969876603603,-3.588617858773316,3.324357024845191e-4,0.004507084045778381,Kng1,16644,kininogen 1
ENSMUSG00000025422,69.74011601377349,-1.0148204833373102,0.28307004301521954,-3.58505079706632,3.3701260368149025e-4,0.004565016530661268,Agap2,216439,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2"
ENSMUSG00000040354,1188.5640235807307,-0.5581302123745276,0.15579413587684712,-3.5824853691266085,3.4034068394460105e-4,0.0046059439227169345,Mars1,216443,methionine-tRNA synthetase 1
ENSMUSG00000045333,16.806897245389077,1.8849630741715615,0.526380292049528,3.5809909729564917,3.4229348169818386e-4,0.004628202234086515,Zfp423,94187,zinc finger protein 423
ENSMUSG00000040891,1082.451323925264,-0.818266932435258,0.22854470467361435,-3.5803364317883823,3.4315209817512086e-4,0.004635639225527577,Foxa3,15377,forkhead box A3
ENSMUSG00000006732,272.31166968794605,-1.013019783312675,0.283074258081889,-3.5786361860555473,3.453918767727982e-4,0.004661704198455503,Mettl1,17299,"methyltransferase 1, tRNA methylguanosine"
ENSMUSG00000028238,93.78822260466713,1.5315175187317283,0.42811133901477627,3.5773813472360936,3.47053671978416e-4,0.004679928420520435,Atp6v0d2,242341,"ATPase, H+ transporting, lysosomal V0 subunit D2"
ENSMUSG00000045374,863.9167208825298,0.5891201624308889,0.16472725334731725,3.576336947649855,3.484424801428908e-4,0.004694442095700902,Wdr81,192652,WD repeat domain 81
ENSMUSG00000024498,344.9379432305165,-0.44974139884736486,0.1257832961364711,-3.575525627499926,3.4952493277232556e-4,0.004704806039521393,Tcerg1,56070,transcription elongation regulator 1 (CA150)
ENSMUSG00000031901,161.27682471570074,0.6701443229018385,0.1874943208724284,3.5742113136205673,3.5128515003829446e-4,0.004723736124737092,Dus2,66369,dihydrouridine synthase 2
ENSMUSG00000018442,1942.8611447033436,-0.47561694353086487,0.13307668627224797,-3.5740065134913928,3.5156017756996866e-4,0.004723736124737092,Derl2,116891,"Der1-like domain family, member 2"
ENSMUSG00000002475,1065.3957898486074,0.45206630584793567,0.12654446946046558,3.5723908581336152,3.5373692433102497e-4,0.004746827023841267,Abhd3,106861,abhydrolase domain containing 3
ENSMUSG00000044715,171.55860744154344,0.5532609779340306,0.15487691915611337,3.572262290266458,3.539106821130488e-4,0.004746827023841267,Gskip,66787,GSK3B interacting protein
ENSMUSG00000031732,100.38166132513977,-0.7370387608128097,0.2063512414002828,-3.5717680000920975,3.5457945243758717e-4,0.004751554446491914,Phlpp2,244650,PH domain and leucine rich repeat protein phosphatase 2
ENSMUSG00000016356,19.729637924948502,-1.2960251634709552,0.36304467538368845,-3.5698779002921177,3.5714765698883344e-4,0.004781704191877233,Col20a1,73368,"collagen, type XX, alpha 1"
ENSMUSG00000036052,104.89921843637218,-0.6724202904825727,0.18838639615288644,-3.5693675563328084,3.578440720054962e-4,0.004786761932027216,Dnajb5,56323,DnaJ heat shock protein family (Hsp40) member B5
ENSMUSG00000028207,763.5289587409733,-0.4184078375406747,0.11723181882617309,-3.569063772362638,3.5825921813042517e-4,0.004788051578963743,Asph,65973,aspartate-beta-hydroxylase
ENSMUSG00000048368,130.6108269846974,0.974186447727415,0.27314520736545517,3.5665514951686497,3.617097588378972e-4,0.004829870219789237,Omd,27047,osteomodulin
ENSMUSG00000022035,938.0509743121387,-0.4399223861019644,0.12340427327608904,-3.5648877824330927,3.6401189785622103e-4,0.00485629372077811,Ccdc25,67179,coiled-coil domain containing 25
ENSMUSG00000062515,399.8772380541679,1.2029314095030577,0.3374836866450204,3.5644135023579726,3.646706813597911e-4,0.004860765727938582,Fabp4,11770,"fatty acid binding protein 4, adipocyte"
ENSMUSG00000031232,1857.0607465681983,-0.5109614048515511,0.1433628961255563,-3.5641119052453734,3.650901847981996e-4,0.004862043223438435,Magt1,67075,magnesium transporter 1
ENSMUSG00000021699,68.19165244286441,1.4238808780997905,0.3995904070321334,3.5633510040327065,3.661505586391873e-4,0.004871845608394926,Pde4d,238871,"phosphodiesterase 4D, cAMP specific"
ENSMUSG00000033581,62.46349522031,1.5475240342958365,0.4343358473359878,3.562966409030299,3.666876159717002e-4,0.004874673776218478,Igf2bp2,319765,insulin-like growth factor 2 mRNA binding protein 2
ENSMUSG00000024807,2093.408677952006,-1.0236023006131543,0.2873172804011825,-3.5626200386690754,3.671719257876732e-4,0.004876796347641404,Syvn1,74126,"synovial apoptosis inhibitor 1, synoviolin"
ENSMUSG00000024381,297.2319718736059,-0.3665994104739593,0.10292747581846166,-3.5617254533721296,3.6842554151336624e-4,0.004889124103015713,Bin1,30948,bridging integrator 1
ENSMUSG00000020010,1641.452835393896,0.5850137725862072,0.16431465854157876,3.5603261314520718,3.703944913223417e-4,0.004910914429518285,Vnn3,26464,vanin 3
ENSMUSG00000071650,3917.4456913325857,-0.5074956951991288,0.14265844609933612,-3.5574177980723887,3.7451824321382637e-4,0.004958546414264848,Ganab,14376,alpha glucosidase 2 alpha neutral subunit
ENSMUSG00000036764,158.95310906931326,-1.0901949804048328,0.3064646228760771,-3.5573273357743056,3.746471961250568e-4,0.004958546414264848,Dnajc12,30045,DnaJ heat shock protein family (Hsp40) member C12
ENSMUSG00000091498,375.40228244183106,0.6471590924384427,0.18204050920653223,3.55502791801255,3.7793895745086417e-4,0.0049940237633286375,NA,NA,NA
ENSMUSG00000081534,853.9378469097495,0.4523503488382737,0.12724375407961566,3.5549905935283923,3.7799261209590343e-4,0.0049940237633286375,Slc48a1,67739,"solute carrier family 48 (heme transporter), member 1"
ENSMUSG00000003279,30.31435094911009,-1.9045777556985342,0.5358582708440441,-3.5542565251415916,3.7904929723261825e-4,0.0050035839569669525,Dlgap1,224997,DLG associated protein 1
ENSMUSG00000099881,142.79593232282141,0.8614826141735803,0.24250881585574577,3.5523764822060144,3.8176820750685127e-4,0.0050350500554591044,2810013P06Rik,100503178,RIKEN cDNA 2810013P06 gene
ENSMUSG00000117676,7.874977086175337,2.271118127171239,0.6394836102451762,3.551487623428689,3.8306000769864165e-4,0.0050476556453061365,NA,NA,NA
ENSMUSG00000035372,1094.0563499909879,0.7886901996385254,0.222132041177574,3.5505467624458578,3.844318339996587e-4,0.0050612927347439725,1810055G02Rik,72056,RIKEN cDNA 1810055G02 gene
ENSMUSG00000020241,205.06484130141183,0.9522903281632191,0.26823381018852327,3.5502248113089068,3.8490230962134826e-4,0.005063049470343165,Col6a2,12834,"collagen, type VI, alpha 2"
ENSMUSG00000024228,1336.3161503391807,0.4323667385139154,0.1218120783150231,3.549457036565409,3.860264515640747e-4,0.005073394011719624,Nudt12,67993,nudix hydrolase 12
ENSMUSG00000020919,1065.9436442171116,0.4583059284502492,0.1292638044138121,3.545508586325332,3.9185622105136124e-4,0.005141495607820011,Stat5b,20851,signal transducer and activator of transcription 5B
ENSMUSG00000028427,10.755197766689403,4.441664699213163,1.2528976974890935,3.5451136258886993,3.924438726079743e-4,0.005141495607820011,Aqp7,11832,aquaporin 7
ENSMUSG00000018143,268.5521271583012,0.7321149464393052,0.20651758243461654,3.5450489871538795,3.9254012530893796e-4,0.005141495607820011,Mafk,17135,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)"
ENSMUSG00000032733,352.86908181775624,0.4958635117567051,0.13987592282941372,3.5450240593689424,3.925772508433998e-4,0.005141495607820011,Snx33,235406,sorting nexin 33
ENSMUSG00000024084,191.47066193195198,0.6273227328358191,0.17703898660078238,3.5434157463316995,3.949794956571111e-4,0.005168451205366832,Qpct,70536,glutaminyl-peptide cyclotransferase (glutaminyl cyclase)
ENSMUSG00000031065,538.8178944943622,-0.30259932021525004,0.08541515746140292,-3.542688782748981,3.9606982043241605e-4,0.005178207869917975,Cdk16,18555,cyclin dependent kinase 16
ENSMUSG00000118664,214.1456422580587,0.49088850770365194,0.13860930800411833,3.5415262854430147,3.978192193022648e-4,0.005196556793355323,Tusc3,80286,tumor suppressor candidate 3
ENSMUSG00000069733,31.377251602058642,1.174788338965896,0.3317427877218535,3.5412626361326827,3.982169783628045e-4,0.005197233231073892,Ube2u,381534,ubiquitin-conjugating enzyme E2U (putative)
ENSMUSG00000060227,131.28562050245594,1.1062977561842215,0.31258064369963084,3.5392394842186707,4.0128162954948353e-4,0.005232684582545435,Golm2,319996,golgi membrane protein 2
ENSMUSG00000025854,1297.4952554098966,-0.6426944607481995,0.18162469856052085,-3.538585147515283,4.022775187412839e-4,0.005241121323964932,Fam20c,80752,"FAM20C, golgi associated secretory pathway kinase"
ENSMUSG00000029071,1277.4446174733753,-0.37625652994567854,0.10638535154569403,-3.5367324963349955,4.051097597852824e-4,0.005273447843582767,Dvl1,13542,dishevelled segment polarity protein 1
ENSMUSG00000093930,4291.7028874983025,1.1053820316807985,0.31273637024015494,3.5345490223345597,4.084716574912789e-4,0.005312607133189603,Hmgcs1,208715,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1
ENSMUSG00000008435,199.9844429213111,-0.6672185111076303,0.18881875038061266,-3.5336454126652153,4.098705557270332e-4,0.005326189868625858,Rdh13,108841,retinol dehydrogenase 13 (all-trans and 9-cis)
ENSMUSG00000017978,477.27809678281704,-0.5029998630369474,0.1423552673209888,-3.533412373865743,4.1023205343223857e-4,0.005326279953897224,Cadps2,320405,Ca2+-dependent activator protein for secretion 2
ENSMUSG00000041481,113.98215639492103,1.262145158080393,0.3572456753268704,3.5329893270942003,4.108890590906926e-4,0.005330203320950245,Serpina3g,20715,"serine (or cysteine) peptidase inhibitor, clade A, member 3G"
ENSMUSG00000021999,6457.763753734554,-0.4761468650430192,0.13479014064680822,-3.5325051428699887,4.1164221931629834e-4,0.005333075784358321,Cpb2,56373,carboxypeptidase B2
ENSMUSG00000027905,209.31193948741785,-0.3795151771071648,0.10743862049045333,-3.532390637321031,4.1182052388867346e-4,0.005333075784358321,Ddx20,53975,DEAD box helicase 20
ENSMUSG00000015189,493.7401005386138,-0.4016800844397302,0.11375149063058139,-3.531207215070472,4.136675433199956e-4,0.005352380564817376,Casd1,213819,CAS1 domain containing 1
ENSMUSG00000108288,11.366646496096225,2.023382977402412,0.5730783227883094,3.530726773188093,4.1441959598031953e-4,0.00535749670466124,NA,NA,NA
ENSMUSG00000025340,340.1107336195337,0.47024960206410105,0.1332198194337732,3.5298771914180045,4.1575260277994746e-4,0.005370107995666699,Rabgef1,56715,RAB guanine nucleotide exchange factor (GEF) 1
ENSMUSG00000040234,1478.2882247386492,0.2479811529183421,0.07026723801750005,3.529114846617173,4.169521411588548e-4,0.005380975141312987,Tm7sf3,67623,transmembrane 7 superfamily member 3
ENSMUSG00000003585,12242.809259467995,0.35589814566993155,0.10086884980811843,3.5283256064379858,4.1819740373244947e-4,0.005390418334060307,Sec14l2,67815,SEC14-like lipid binding 2
ENSMUSG00000034758,23.45436203351736,-1.1872708529694258,0.33652632123536746,-3.528017804405395,4.1868399428019164e-4,0.005390418334060307,Tle6,114606,transducin-like enhancer of split 6
ENSMUSG00000001403,18.84892247651001,1.8680620320829207,0.5295006146413068,3.5279695253014562,4.1876036452192643e-4,0.005390418334060307,Ube2c,68612,ubiquitin-conjugating enzyme E2C
ENSMUSG00000051439,121.51337541850684,1.5143140153962527,0.4293265269935951,3.527184835282363,4.2000345092166883e-4,0.0054017909586860525,Cd14,12475,CD14 antigen
ENSMUSG00000078937,15.956512755666598,2.0813463061453534,0.5902000088383089,3.526510123647861,4.2107506680866405e-4,0.005410940678870617,Cpt1b,12895,"carnitine palmitoyltransferase 1b, muscle"
ENSMUSG00000027306,17.33294232122541,2.1425669080255902,0.6077403835646008,3.5254641060031555,4.2274146098271784e-4,0.005424796277714061,Nusap1,108907,nucleolar and spindle associated protein 1
ENSMUSG00000024180,743.8948869199775,0.5076232010708979,0.14399105505449164,3.525380106971187,4.228755452804663e-4,0.005424796277714061,Pgap6,60455,post-glycosylphosphatidylinositol attachment to proteins 6
ENSMUSG00000045594,296.33929549016017,-0.5054939743714649,0.14340387981322603,-3.524967211694949,4.2353521107553043e-4,0.0054286228163623025,Glb1,12091,"galactosidase, beta 1"
ENSMUSG00000014867,5229.435088157438,-0.5017250647776651,0.14240156159165676,-3.523311536543297,4.2619007908316613e-4,0.005455053877458698,Surf4,20932,surfeit gene 4
ENSMUSG00000052632,113.24635860126475,1.195291926523235,0.3392800757103712,3.5230242271686008,4.2665235761839e-4,0.005455053877458698,Asap2,211914,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2"
ENSMUSG00000038145,1574.647368024482,-0.5461470311274531,0.1550231583464215,-3.523002865849302,4.266867465060558e-4,0.005455053877458698,Snrk,20623,SNF related kinase
ENSMUSG00000047193,105.08718717731844,-0.8711783529028287,0.2473446369188147,-3.522123478217049,4.281046922390492e-4,0.00546710491277747,Dync2h1,110350,dynein cytoplasmic 2 heavy chain 1
ENSMUSG00000063659,522.846790249418,-0.3384165582181693,0.09608736967214988,-3.5219671365013596,4.283572415350208e-4,0.00546710491277747,Zbtb18,30928,zinc finger and BTB domain containing 18
ENSMUSG00000033365,358.109026940899,-0.3903812149583669,0.11086415657888396,-3.5212572485553184,4.295057220812468e-4,0.005477109471226222,Ipo13,230673,importin 13
ENSMUSG00000019796,50.67587029148715,0.9831931378661076,0.27937795158296513,3.519222373474003,4.3281376304456817e-4,0.005514612678927483,Lrp11,237253,low density lipoprotein receptor-related protein 11
ENSMUSG00000042831,156.04099127465335,-0.5318004606025734,0.15115276399682456,-3.5182979559258705,4.343244075216127e-4,0.005529170550669209,Alkbh6,233065,alkB homolog 6
ENSMUSG00000042198,235.12821244512153,-0.814618468819826,0.2315995910775879,-3.5173571120292766,4.3586694846866524e-4,0.005544109483400753,Chchd7,66433,coiled-coil-helix-coiled-coil-helix domain containing 7
ENSMUSG00000031906,140.98912157144062,1.3002592450235537,0.36980067960382995,3.5161083165572613,4.3792228508361854e-4,0.00556314603299348,Smpd3,58994,"sphingomyelin phosphodiesterase 3, neutral"
ENSMUSG00000114841,7.495342281538558,4.210192940736451,1.1974762079356545,3.515888593723678,4.38284851721358e-4,0.00556314603299348,NA,NA,NA
ENSMUSG00000000568,781.6139499576257,-0.47541262603999973,0.13522276111347759,-3.5157736916866993,4.3847456417682603e-4,0.00556314603299348,Hnrnpd,11991,heterogeneous nuclear ribonucleoprotein D
ENSMUSG00000032606,251.1406805959953,0.4167612662102558,0.11855538787251364,3.515329616722374,4.3920848833000633e-4,0.005567755199741228,Nicn1,66257,nicolin 1
ENSMUSG00000039660,303.04550700419384,-0.5292108160524858,0.15062896857899938,-3.5133402362436947,4.4251044123666257e-4,0.0056048835145507125,Spout1,227695,SPOUT domain containing methyltransferase 1
ENSMUSG00000030096,1996.8591685973095,-0.7754679696922504,0.22078679870638399,-3.51229319069713,4.442576093321434e-4,0.005622272794766182,Slc6a6,21366,"solute carrier family 6 (neurotransmitter transporter, taurine), member 6"
ENSMUSG00000036478,1066.7297813855555,0.8369016170538467,0.23841614989586432,3.510255565402719,4.4767619550440904e-4,0.005660767515881509,Btg1,12226,BTG anti-proliferation factor 1
ENSMUSG00000024369,326.94216100093115,-0.6156678001621063,0.17549068631091078,-3.5082648150987854,4.510398359659475e-4,0.0056957223530137244,Nelfe,27632,"negative elongation factor complex member E, Rdbp"
ENSMUSG00000073409,146.64551345207315,-0.8264015827615543,0.23557551353449652,-3.508011381838886,4.514697339832275e-4,0.0056957223530137244,H2-Q6,110557,"histocompatibility 2, Q region locus 6"
ENSMUSG00000022723,371.5532874161862,-0.7089157364520438,0.20208846414680184,-3.5079475686304913,4.515780403700802e-4,0.0056957223530137244,Crybg3,224273,beta-gamma crystallin domain containing 3
ENSMUSG00000086071,39.838466091212545,1.0205368504205334,0.29100995289974774,3.5068795422681163,4.5339434127524697e-4,0.005713833720332852,Gm12354,102632246,predicted gene 12354
ENSMUSG00000032802,829.9892615731208,0.7700201929425784,0.2196406000331719,3.505819019007796,4.5520462619089304e-4,0.0057318389728747655,Srxn1,76650,sulfiredoxin 1 homolog (S. cerevisiae)
ENSMUSG00000052271,17.36639966645513,-2.219326267011031,0.6332243089185251,-3.504802699064708,4.5694578436146293e-4,0.005748944365726881,Bhlha15,17341,"basic helix-loop-helix family, member a15"
ENSMUSG00000022788,305.8245964086487,0.7557409873326738,0.21566706832767177,3.5042020703153702,4.579777004527724e-4,0.005757105452888324,Fgd4,224014,"FYVE, RhoGEF and PH domain containing 4"
ENSMUSG00000059895,205.98713560824285,0.5952278905254513,0.17011610359293072,3.4989508809216954,4.670926197984279e-4,0.005866777035628749,Ptp4a3,19245,protein tyrosine phosphatase 4a3
ENSMUSG00000032643,19.807018868396003,1.3824645635532704,0.39519608967949055,3.498173690621454,4.684559428416009e-4,0.005878985107240208,Fhl3,14201,four and a half LIM domains 3
ENSMUSG00000059897,119.75283303185019,-0.6668930968763045,0.19070350325892974,-3.497015447958621,4.7049458622655847e-4,0.005899640796573758,Zfp930,234358,zinc finger protein 930
ENSMUSG00000032261,933.289650953427,0.5531949350361941,0.15822652502797083,3.4962212242125768,4.7189729368210266e-4,0.0059122945335217236,Sh3bgrl2,212531,SH3 domain binding glutamic acid-rich protein like 2
ENSMUSG00000024422,747.2969003169756,-0.3266415040236007,0.09343657568480115,-3.495863387861011,4.7253055543399527e-4,0.005915295003107897,Dhx16,69192,DEAH-box helicase 16
ENSMUSG00000028920,293.5648224254493,-0.47954812015477766,0.1372428049984169,-3.4941585474029715,4.755585059277328e-4,0.005948243027515739,Fbxo42,213499,F-box protein 42
ENSMUSG00000029798,217.7805716329922,0.5633003565896084,0.16125408768765548,3.4932469909271693,4.771849288337107e-4,0.005963620633061566,Herc6,67138,hect domain and RLD 6
ENSMUSG00000025225,217.62014941826098,1.0501105868616283,0.3008183398340812,3.490846294281211,4.8149317414931324e-4,0.006012460899477127,Nfkb2,18034,"nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100"
ENSMUSG00000001911,2175.0824478941386,-0.7189356397581425,0.2059784569218857,-3.490343847127606,4.823994353247574e-4,0.006018774350040287,Nfix,18032,nuclear factor I/X
ENSMUSG00000014959,1797.5525459365924,-0.46717403061006973,0.13393296855780293,-3.488118240345328,4.8643291394148144e-4,0.006064062434214883,Gorasp2,70231,golgi reassembly stacking protein 2
ENSMUSG00000097616,41.83630022369075,0.895909740313134,0.256871472417597,3.487774379463399,4.870588926844096e-4,0.0060668314145150915,1110019D14Rik,76311,RIKEN cDNA 1110019D14 gene
ENSMUSG00000028423,918.2324858471773,-0.435211330910466,0.12490805503170795,-3.484253523921956,4.935117760388147e-4,0.006137868127275235,Nfx1,74164,"nuclear transcription factor, X-box binding 1"
ENSMUSG00000024587,2346.824811467569,-0.4403240451064528,0.12637675565984247,-3.4842170366490137,4.935790638895276e-4,0.006137868127275235,Nars1,70223,asparaginyl-tRNA synthetase 1
ENSMUSG00000029513,496.40620831082407,-0.4578036095657298,0.1314104540591934,-3.483768569580573,4.944068016140685e-4,0.006143076074314753,Prkab1,19079,"protein kinase, AMP-activated, beta 1 non-catalytic subunit"
ENSMUSG00000024045,790.769818884177,-0.37998409777863296,0.10909524653276333,-3.4830490773446914,4.957374763144217e-4,0.006154519313384499,Akap8,56399,A kinase anchor protein 8
ENSMUSG00000024055,1217.1456808761347,-0.5671417796482915,0.16298190658540387,-3.479783685995258,5.01818776218467e-4,0.006224873374363181,Cyp4f13,170716,"cytochrome P450, family 4, subfamily f, polypeptide 13"
ENSMUSG00000033107,1059.2128216251476,1.738518872539922,0.4996554619721218,3.479435340660646,5.024716064599941e-4,0.006227828772476924,Rnf125,67664,ring finger protein 125
ENSMUSG00000009108,11.689634869118947,-1.5048194802934982,0.4326310476596267,-3.478297474104119,5.046095915793714e-4,0.0062491717103918525,Gnat2,14686,G protein subunit alpha transducin 2
ENSMUSG00000056055,5.588269006112634,4.091197648606794,1.1767021588538542,3.476833638676887,5.073725273887037e-4,0.00627683112308699,Sag,20215,"S-antigen, retina and pineal gland (arrestin)"
ENSMUSG00000019920,341.3982725737982,0.46532565510097385,0.13384227002929605,3.476671869052438,5.076787255059709e-4,0.00627683112308699,Lims1,110829,LIM and senescent cell antigen-like domains 1
ENSMUSG00000026662,560.136790119478,-0.46335486216970967,0.1333050577587336,-3.4758985889967295,5.091447740364096e-4,0.00628978025951887,Sephs1,109079,selenophosphate synthetase 1
ENSMUSG00000019082,2428.021982935155,0.45830523315283206,0.13193334880915067,3.473763360739046,5.132134369840613e-4,0.006334833402115505,Slc25a22,68267,"solute carrier family 25 (mitochondrial carrier, glutamate), member 22"
ENSMUSG00000075701,946.4586546492009,-0.767953645866436,0.22110769294803317,-3.4732108848285423,5.142711004773289e-4,0.006337493979933506,Selenos,109815,selenoprotein S
ENSMUSG00000030314,850.6177435427619,0.490781228695536,0.14130479437315255,3.4732100271098996,5.142727440779486e-4,0.006337493979933506,Atg7,74244,autophagy related 7
ENSMUSG00000040667,538.9811305589973,-0.36898103022535483,0.1062767093757313,-3.471889865547654,5.168083110997327e-4,0.006358590000580439,Nup88,19069,nucleoporin 88
ENSMUSG00000027387,111.8976410123834,-0.547443113186234,0.15767924955082782,-3.471877972185338,5.168312069437303e-4,0.006358590000580439,Zc3h8,57432,zinc finger CCCH type containing 8
ENSMUSG00000047153,753.5737728100122,0.6914544053747415,0.19921952113627525,3.4708165215483833,5.188784112081289e-4,0.0063785527767336436,Khnyn,219094,KH and NYN domain containing
ENSMUSG00000040978,10.130217027643315,2.2142152824967267,0.6380572614339065,3.470245409511866,5.199830314546285e-4,0.006386905231816378,Gm11992,626870,predicted gene 11992
ENSMUSG00000044676,170.46013047404236,-0.6985067801574995,0.2013474823109452,-3.469160737151809,5.220869944942993e-4,0.006407508849095885,Zfp612,234725,zinc finger protein 612
ENSMUSG00000025083,19.46106349685914,1.3767082857562236,0.3969124663167876,3.468543829151065,5.232871614136134e-4,0.006416995705106367,Afap1l2,226250,actin filament associated protein 1-like 2
ENSMUSG00000029802,2412.3500688712766,0.5616394040463829,0.16201058611587013,3.4666833662628553,5.269221966558093e-4,0.0064563011730534815,Abcg2,26357,ATP binding cassette subfamily G member 2 (Junior blood group)
ENSMUSG00000085995,493.440104387366,1.834075388446111,0.529187860297073,3.4658304281895402,5.285965507719788e-4,0.006471538211651724,Gm2788,108167326,predicted gene 2788
ENSMUSG00000028757,1817.014936294774,-0.5674782629802111,0.16377153342371067,-3.4650604480329803,5.301123117686314e-4,0.006484810380609432,Ddost,13200,dolichyl-di-phosphooligosaccharide-protein glycotransferase
ENSMUSG00000028076,4439.1892241699625,0.428810922638447,0.12377763471825273,3.464365138455929,5.314845575856563e-4,0.006496306773028258,Cd1d1,12479,CD1d1 antigen
ENSMUSG00000021417,4312.523750856237,0.6276526741346747,0.18118921892021117,3.464072961267464,5.320621783757147e-4,0.006498079710211371,Eci2,23986,enoyl-Coenzyme A delta isomerase 2
ENSMUSG00000037904,110.8504586019563,-0.8946291922464915,0.2583263288715028,-3.463174644855886,5.338417745144374e-4,0.0065141517453963065,Ankrd9,74251,ankyrin repeat domain 9
ENSMUSG00000062991,29.481991303563454,2.500653700765976,0.7221121707067893,3.462971269849094,5.342454367147018e-4,0.0065141517453963065,Nrg1,211323,neuregulin 1
ENSMUSG00000020988,1202.5478079565023,-0.5764468823072008,0.16650367743070407,-3.4620669717466623,5.360437492704988e-4,0.006530777941233927,L2hgdh,217666,L-2-hydroxyglutarate dehydrogenase
ENSMUSG00000062762,3476.6712667512006,0.33318823661045577,0.09625006989337383,3.461693451023598,5.367881877219166e-4,0.006534547938378146,Ei24,13663,etoposide induced 2.4 mRNA
ENSMUSG00000036995,203.45444603112563,-0.6277911819818524,0.18144716624503887,-3.459911747169639,5.403524538967194e-4,0.006572610981729975,Asap3,230837,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
